date,spx
2008-04-30,1385.586515
2008-05-01,1409.341254
2008-05-02,1413.897446
2008-05-05,1407.493627
2008-05-06,1418.256626
2008-05-07,1392.570793
2008-05-08,1397.681987
2008-05-09,1388.281023
2008-05-12,1403.582585
2008-05-13,1403.043295
2008-05-14,1408.659052
2008-05-15,1423.572045
2008-05-16,1425.346535
2008-05-19,1426.632956
2008-05-20,1413.398025
2008-05-21,1390.711396
2008-05-22,1394.353938
2008-05-23,1375.931923
2008-05-27,1385.346735
2008-05-28,1390.836609
2008-05-29,1398.263292
2008-05-30,1400.376679
2008-06-02,1385.67348
2008-06-03,1377.653396
2008-06-04,1377.199483
2008-06-05,1404.047219
2008-06-06,1360.678313
2008-06-09,1361.760228
2008-06-10,1358.442811
2008-06-11,1335.487419
2008-06-12,1339.871156
2008-06-13,1360.029066
2008-06-16,1360.141864
2008-06-17,1350.928484
2008-06-18,1337.810023
2008-06-19,1342.831921
2008-06-20,1317.925861
2008-06-23,1318.001954
2008-06-24,1314.290114
2008-06-25,1321.972903
2008-06-26,1283.151095
2008-06-27,1278.375396
2008-06-30,1280.001229
2008-07-01,1284.914394
2008-07-02,1261.517276
2008-07-03,1262.897197
2008-07-07,1252.306827
2008-07-08,1273.703977
2008-07-09,1244.689505
2008-07-10,1253.389264
2008-07-11,1239.489622
2008-07-14,1228.297095
2008-07-15,1214.908405
2008-07-16,1245.362755
2008-07-17,1260.322862
2008-07-18,1260.682332
2008-07-21,1260.003411
2008-07-22,1277.003416
2008-07-23,1282.193146
2008-07-24,1252.543362
2008-07-25,1257.76397
2008-07-28,1234.365823
2008-07-29,1263.199321
2008-07-30,1284.260101
2008-07-31,1267.38091
2008-08-01,1260.313848
2008-08-04,1249.014658
2008-08-05,1284.877281
2008-08-06,1289.188095
2008-08-07,1266.068615
2008-08-08,1296.322184
2008-08-11,1305.322659
2008-08-12,1289.587479
2008-08-13,1285.826947
2008-08-14,1292.92851
2008-08-15,1298.19955
2008-08-18,1278.600676
2008-08-19,1266.69143
2008-08-20,1274.543093
2008-08-21,1277.72391
2008-08-22,1292.195946
2008-08-25,1266.836809
2008-08-26,1271.513589
2008-08-27,1281.663792
2008-08-28,1300.676097
2008-08-29,1282.827967
2008-09-02,1277.577345
2008-09-03,1274.980301
2008-09-04,1236.827717
2008-09-05,1242.314345
2008-09-08,1267.792207
2008-09-09,1224.507888
2008-09-10,1232.041172
2008-09-11,1249.048598
2008-09-12,1251.700884
2008-09-15,1192.702089
2008-09-16,1213.586252
2008-09-17,1156.386066
2008-09-18,1206.514829
2008-09-19,1255.075135
2008-09-22,1207.093383
2008-09-23,1188.217531
2008-09-24,1185.86818
2008-09-25,1209.179476
2008-09-26,1213.012846
2008-09-29,1106.391034
2008-09-30,1166.361418
2008-10-01,1161.064801
2008-10-02,1114.279333
2008-10-03,1099.23371
2008-10-06,1056.887447
2008-10-07,996.232226
2008-10-08,984.941548
2008-10-09,909.916609
2008-10-10,899.216329
2008-10-13,1003.353202
2008-10-14,998.012038
2008-10-15,907.839873
2008-10-16,946.426801
2008-10-17,940.552025
2008-10-20,985.396096
2008-10-21,955.05422
2008-10-22,896.783652
2008-10-23,908.113922
2008-10-24,876.769587
2008-10-27,848.91983
2008-10-28,940.505121
2008-10-29,930.092434
2008-10-30,954.087353
2008-10-31,968.75377
2008-11-03,966.30344
2008-11-04,1005.753341
2008-11-05,952.767392
2008-11-06,904.884359
2008-11-07,930.992881
2008-11-10,919.208671
2008-11-11,898.954922
2008-11-12,852.301813
2008-11-13,911.294009
2008-11-14,873.291209
2008-11-17,850.749341
2008-11-18,859.11576
2008-11-19,806.575894
2008-11-20,752.435765
2008-11-21,800.032543
2008-11-24,851.809392
2008-11-25,857.389412
2008-11-26,887.681603
2008-11-28,896.237136
2008-12-01,816.211407
2008-12-02,848.808284
2008-12-03,870.738773
2008-12-04,845.221769
2008-12-05,876.067187
2008-12-08,909.703486
2008-12-09,888.669657
2008-12-10,899.239541
2008-12-11,873.588063
2008-12-12,879.732876
2008-12-15,868.574005
2008-12-16,913.178896
2008-12-17,904.422705
2008-12-18,885.275682
2008-12-19,887.881262
2008-12-22,871.634052
2008-12-23,863.155991
2008-12-24,868.152657
2008-12-26,872.797455
2008-12-29,869.420605
2008-12-30,890.635623
2008-12-31,903.254921
2009-01-02,931.800806
2009-01-05,927.450122
2009-01-06,934.696717
2009-01-07,906.646175
2009-01-08,909.731527
2009-01-09,890.349957
2009-01-12,870.260353
2009-01-13,871.785193
2009-01-14,842.616585
2009-01-15,843.737557
2009-01-16,850.120455
2009-01-20,805.224042
2009-01-21,840.244616
2009-01-22,827.495251
2009-01-23,831.951671
2009-01-26,836.569227
2009-01-27,845.706031
2009-01-28,874.09369
2009-01-29,845.143327
2009-01-30,825.881653
2009-02-02,825.437231
2009-02-03,838.505569
2009-02-04,832.227166
2009-02-05,845.851385
2009-02-06,868.603258
2009-02-09,869.885088
2009-02-10,827.160652
2009-02-11,833.735047
2009-02-12,835.188846
2009-02-13,826.843487
2009-02-17,789.17141
2009-02-18,788.416115
2009-02-19,778.942294
2009-02-20,770.047285
2009-02-23,743.328297
2009-02-24,773.144792
2009-02-25,764.902466
2009-02-26,752.830647
2009-02-27,735.092182
2009-03-02,700.818721
2009-03-03,696.33025
2009-03-04,712.865752
2009-03-05,682.55305
2009-03-06,683.384059
2009-03-09,676.53023
2009-03-10,719.598207
2009-03-11,721.358022
2009-03-12,750.740692
2009-03-13,756.55317
2009-03-16,753.89268
2009-03-17,778.118881
2009-03-18,794.349336
2009-03-19,784.039265
2009-03-20,768.54411
2009-03-23,822.915354
2009-03-24,806.122109
2009-03-25,813.880172
2009-03-26,832.858398
2009-03-27,815.938461
2009-03-30,787.533271
2009-03-31,797.866805
2009-04-01,811.075471
2009-04-02,834.378309
2009-04-03,842.500407
2009-04-06,835.478469
2009-04-07,815.553046
2009-04-08,825.156669
2009-04-09,856.559664
2009-04-13,858.731607
2009-04-14,841.504831
2009-04-15,852.061563
2009-04-16,865.301623
2009-04-17,869.595504
2009-04-20,832.391636
2009-04-21,850.078029
2009-04-22,843.55351
2009-04-23,851.921924
2009-04-24,866.229346
2009-04-27,857.505685
2009-04-28,855.157636
2009-04-29,873.64314
2009-04-30,872.807229
2009-05-01,877.522986
2009-05-04,907.237535
2009-05-05,903.801114
2009-05-06,919.534676
2009-05-07,907.388466
2009-05-08,929.231057
2009-05-11,909.239446
2009-05-12,908.346217
2009-05-13,883.916046
2009-05-14,893.065513
2009-05-15,882.875286
2009-05-18,909.707713
2009-05-19,908.129652
2009-05-20,903.472369
2009-05-21,888.331146
2009-05-22,887.00145
2009-05-26,910.330963
2009-05-27,893.059786
2009-05-28,906.832976
2009-05-29,919.139863
2009-06-01,942.87055
2009-06-02,944.736197
2009-06-03,931.762292
2009-06-04,942.463847
2009-06-05,940.088199
2009-06-08,939.135089
2009-06-09,942.434041
2009-06-10,939.153168
2009-06-11,944.890824
2009-06-12,946.207083
2009-06-15,923.720858
2009-06-16,911.966368
2009-06-17,910.706141
2009-06-18,918.370122
2009-06-19,921.226597
2009-06-22,893.042577
2009-06-23,895.097972
2009-06-24,900.940587
2009-06-25,920.263878
2009-06-26,918.904472
2009-06-29,927.228853
2009-06-30,919.323942
2009-07-01,923.328036
2009-07-02,896.423078
2009-07-06,898.717695
2009-07-07,881.03219
2009-07-08,879.559901
2009-07-09,882.682218
2009-07-10,879.128333
2009-07-13,901.051498
2009-07-14,905.836942
2009-07-15,932.676713
2009-07-16,940.744079
2009-07-17,940.376345
2009-07-20,951.125566
2009-07-21,954.576225
2009-07-22,954.072126
2009-07-23,976.291111
2009-07-24,979.262658
2009-07-27,982.176641
2009-07-28,979.623555
2009-07-29,975.147031
2009-07-30,986.754389
2009-07-31,987.475178
2009-08-03,1002.625044
2009-08-04,1005.647437
2009-08-05,1002.723049
2009-08-06,997.080798
2009-08-07,1010.475123
2009-08-10,1007.09533
2009-08-11,994.345539
2009-08-12,1005.806137
2009-08-13,1012.732932
2009-08-14,1004.094121
2009-08-17,979.729925
2009-08-18,989.669422
2009-08-19,996.464477
2009-08-20,1007.370432
2009-08-21,1026.129799
2009-08-24,1025.572434
2009-08-25,1027.998293
2009-08-26,1028.123778
2009-08-27,1030.982103
2009-08-28,1028.931723
2009-08-31,1020.624637
2009-09-01,998.042069
2009-09-02,994.754644
2009-09-03,1003.238385
2009-09-04,1016.403643
2009-09-08,1025.386079
2009-09-09,1033.37407
2009-09-10,1044.140246
2009-09-11,1042.732183
2009-09-14,1049.3362
2009-09-15,1052.631566
2009-09-16,1068.757108
2009-09-17,1065.485336
2009-09-18,1068.295328
2009-09-21,1064.658014
2009-09-22,1071.662619
2009-09-23,1060.865308
2009-09-24,1050.782103
2009-09-25,1044.382375
2009-09-28,1062.981318
2009-09-29,1060.605745
2009-09-30,1057.078558
2009-10-01,1029.845827
2009-10-02,1025.210463
2009-10-05,1040.455451
2009-10-06,1054.718888
2009-10-07,1057.584917
2009-10-08,1065.480783
2009-10-09,1071.489222
2009-10-12,1076.188745
2009-10-13,1073.191127
2009-10-14,1092.022253
2009-10-15,1096.557808
2009-10-16,1087.682343
2009-10-19,1097.90739
2009-10-20,1091.0641
2009-10-21,1081.400641
2009-10-22,1092.909178
2009-10-23,1079.60244
2009-10-26,1066.950179
2009-10-27,1063.414895
2009-10-28,1042.631474
2009-10-29,1066.107696
2009-10-30,1036.194537
2009-11-02,1042.876803
2009-11-03,1045.408874
2009-11-04,1046.499943
2009-11-05,1066.630847
2009-11-06,1069.300601
2009-11-09,1093.080333
2009-11-10,1093.013961
2009-11-11,1098.507184
2009-11-12,1087.237423
2009-11-13,1093.480688
2009-11-16,1109.298617
2009-11-17,1110.317373
2009-11-18,1109.795845
2009-11-19,1094.896096
2009-11-20,1091.376937
2009-11-23,1106.241793
2009-11-24,1105.653207
2009-11-25,1110.629658
2009-11-27,1091.491214
2009-11-30,1095.629558
2009-12-01,1108.863356
2009-12-02,1109.235264
2009-12-03,1099.922226
2009-12-04,1105.975543
2009-12-07,1103.252932
2009-12-08,1091.940219
2009-12-09,1095.948623
2009-12-10,1102.351644
2009-12-11,1106.411427
2009-12-14,1114.113666
2009-12-15,1107.926808
2009-12-16,1109.178634
2009-12-17,1096.083255
2009-12-18,1102.465626
2009-12-21,1114.046101
2009-12-22,1118.024438
2009-12-23,1120.592041
2009-12-24,1126.476047
2009-12-28,1127.77676
2009-12-29,1126.204108
2009-12-30,1126.421119
2009-12-31,1115.102681
2010-01-04,1132.985478
2010-01-05,1136.523386
2010-01-06,1137.13783
2010-01-07,1141.694928
2010-01-08,1144.983058
2010-01-11,1146.978977
2010-01-12,1136.221168
2010-01-13,1145.676014
2010-01-14,1148.460648
2010-01-15,1136.028881
2010-01-19,1150.232178
2010-01-20,1138.040246
2010-01-21,1116.478536
2010-01-22,1091.755535
2010-01-25,1096.784901
2010-01-26,1092.165948
2010-01-27,1097.504182
2010-01-28,1084.526415
2010-01-29,1073.869364
2010-02-01,1089.188735
2010-02-02,1103.323052
2010-02-03,1097.281694
2010-02-04,1063.10986
2010-02-05,1066.186826
2010-02-08,1056.744665
2010-02-09,1070.52374
2010-02-10,1068.134595
2010-02-11,1078.466575
2010-02-12,1075.513262
2010-02-16,1094.87096
2010-02-17,1099.509086
2010-02-18,1106.752095
2010-02-19,1109.172983
2010-02-22,1108.014922
2010-02-23,1094.60157
2010-02-24,1105.244201
2010-02-25,1102.942516
2010-02-26,1104.493369
2010-03-01,1115.71248
2010-03-02,1118.31055
2010-03-03,1118.789921
2010-03-04,1122.973559
2010-03-05,1138.698076
2010-03-08,1138.504872
2010-03-09,1140.446408
2010-03-10,1145.608971
2010-03-11,1150.243149
2010-03-12,1149.991906
2010-03-15,1150.513867
2010-03-16,1159.463914
2010-03-17,1166.210002
2010-03-18,1165.833014
2010-03-19,1159.89735
2010-03-22,1165.807554
2010-03-23,1174.166255
2010-03-24,1167.717291
2010-03-25,1165.72715
2010-03-26,1166.588592
2010-03-29,1173.222223
2010-03-30,1173.271454
2010-03-31,1169.431192
2010-04-01,1178.102625
2010-04-05,1187.439253
2010-04-06,1189.441109
2010-04-07,1182.450438
2010-04-08,1186.440925
2010-04-09,1194.367711
2010-04-12,1196.478278
2010-04-13,1197.30125
2010-04-14,1210.651674
2010-04-15,1211.668046
2010-04-16,1192.128836
2010-04-19,1197.518157
2010-04-20,1207.17451
2010-04-21,1205.944693
2010-04-22,1208.669687
2010-04-23,1217.275648
2010-04-26,1212.054011
2010-04-27,1183.713167
2010-04-28,1191.355833
2010-04-29,1206.776116
2010-04-30,1186.689376
2010-05-03,1202.260116
2010-05-04,1173.599284
2010-05-05,1165.897009
2010-05-06,1128.150395
2010-05-07,1110.884683
2010-05-10,1159.726456
2010-05-11,1155.786706
2010-05-12,1171.672681
2010-05-13,1157.437414
2010-05-14,1135.682343
2010-05-17,1136.942504
2010-05-18,1120.803028
2010-05-19,1115.049389
2010-05-20,1071.593674
2010-05-21,1087.693251
2010-05-24,1073.652397
2010-05-25,1074.026861
2010-05-26,1067.94741
2010-05-27,1103.062081
2010-05-28,1089.405844
2010-06-01,1070.707343
2010-06-02,1098.380033
2010-06-03,1102.825081
2010-06-04,1064.875041
2010-06-07,1050.474818
2010-06-08,1062.003596
2010-06-09,1055.693964
2010-06-10,1086.835128
2010-06-11,1091.59956
2010-06-14,1089.625561
2010-06-15,1115.227781
2010-06-16,1114.608607
2010-06-17,1116.035424
2010-06-18,1117.510608
2010-06-21,1113.198647
2010-06-22,1095.310753
2010-06-23,1092.035127
2010-06-24,1073.69041
2010-06-25,1076.764637
2010-06-28,1074.569957
2010-06-29,1041.242474
2010-06-30,1030.710083
2010-07-01,1027.37387
2010-07-02,1022.582975
2010-07-06,1028.060492
2010-07-07,1060.272802
2010-07-08,1070.245499
2010-07-09,1077.957709
2010-07-12,1078.747148
2010-07-13,1095.335873
2010-07-14,1095.171226
2010-07-15,1096.475832
2010-07-16,1064.877414
2010-07-19,1071.247658
2010-07-20,1083.484306
2010-07-21,1069.591273
2010-07-22,1093.67053
2010-07-23,1102.658225
2010-07-26,1115.009301
2010-07-27,1113.838493
2010-07-28,1106.126644
2010-07-29,1101.530678
2010-07-30,1101.597352
2010-08-02,1125.859237
2010-08-03,1120.457314
2010-08-04,1127.23911
2010-08-05,1125.8149
2010-08-06,1121.641913
2010-08-09,1127.791043
2010-08-10,1121.060865
2010-08-11,1089.473169
2010-08-12,1083.610047
2010-08-13,1079.246441
2010-08-16,1079.37598
2010-08-17,1092.541745
2010-08-18,1094.163482
2010-08-19,1075.632264
2010-08-20,1071.692217
2010-08-23,1067.358562
2010-08-24,1051.871402
2010-08-25,1055.328457
2010-08-26,1047.223836
2010-08-27,1064.590619
2010-08-30,1048.921873
2010-08-31,1049.326456
2010-09-01,1080.293945
2010-09-02,1090.100091
2010-09-03,1104.506615
2010-09-07,1091.840353
2010-09-08,1098.870435
2010-09-09,1104.183145
2010-09-10,1109.552052
2010-09-13,1121.903068
2010-09-14,1121.099166
2010-09-15,1125.065417
2010-09-16,1124.66317
2010-09-17,1125.592463
2010-09-20,1142.708873
2010-09-21,1139.781934
2010-09-22,1134.277541
2010-09-23,1124.82904
2010-09-24,1148.670598
2010-09-27,1142.163171
2010-09-28,1147.698728
2010-09-29,1144.726185
2010-09-30,1141.201156
2010-10-01,1146.236865
2010-10-04,1137.033722
2010-10-05,1160.745041
2010-10-06,1159.973938
2010-10-07,1158.057687
2010-10-08,1165.146232
2010-10-11,1165.317954
2010-10-12,1169.770968
2010-10-13,1178.102323
2010-10-14,1173.813706
2010-10-15,1176.188464
2010-10-18,1184.711673
2010-10-19,1165.895551
2010-10-20,1178.172959
2010-10-21,1180.264563
2010-10-22,1183.076759
2010-10-25,1185.62072
2010-10-26,1185.636139
2010-10-27,1182.447954
2010-10-28,1183.776098
2010-10-29,1183.257733
2010-11-01,1184.384759
2010-11-02,1193.567554
2010-11-03,1197.961445
2010-11-04,1221.055259
2010-11-05,1225.847867
2010-11-08,1223.246735
2010-11-09,1213.396589
2010-11-10,1218.708532
2010-11-11,1213.535334
2010-11-12,1199.208309
2010-11-15,1197.751457
2010-11-16,1178.344448
2010-11-17,1178.58792
2010-11-18,1196.685143
2010-11-19,1199.730081
2010-11-22,1197.843668
2010-11-23,1180.727272
2010-11-24,1198.353814
2010-11-26,1189.403805
2010-11-29,1187.761537
2010-11-30,1180.552981
2010-12-01,1206.06798
2010-12-02,1221.531723
2010-12-03,1224.707722
2010-12-06,1223.121569
2010-12-07,1223.74641
2010-12-08,1228.284085
2010-12-09,1232.997675
2010-12-10,1240.397728
2010-12-13,1240.459828
2010-12-14,1241.588918
2010-12-15,1235.233062
2010-12-16,1242.870113
2010-12-17,1243.907332
2010-12-20,1247.07772
2010-12-21,1254.600405
2010-12-22,1258.837075
2010-12-23,1256.771628
2010-12-27,1257.536534
2010-12-28,1258.513592
2010-12-29,1259.782831
2010-12-30,1257.884067
2010-12-31,1257.635987
2011-01-03,1271.869878
2011-01-04,1270.196446
2011-01-05,1276.563494
2011-01-06,1273.85213
2011-01-07,1271.502443
2011-01-10,1269.752934
2011-01-11,1274.482318
2011-01-12,1285.95515
2011-01-13,1283.758674
2011-01-14,1293.244972
2011-01-18,1295.019485
2011-01-19,1281.917703
2011-01-20,1280.256804
2011-01-21,1283.346657
2011-01-24,1290.835498
2011-01-25,1291.179857
2011-01-26,1296.633084
2011-01-27,1299.540938
2011-01-28,1276.343523
2011-01-31,1286.120912
2011-02-01,1307.591826
2011-02-02,1304.029249
2011-02-03,1307.102162
2011-02-04,1310.87024
2011-02-07,1319.051981
2011-02-08,1324.573129
2011-02-09,1320.878908
2011-02-10,1321.868414
2011-02-11,1329.145642
2011-02-14,1332.321999
2011-02-15,1328.01374
2011-02-16,1336.321982
2011-02-17,1340.426521
2011-02-18,1343.013522
2011-02-22,1315.444573
2011-02-23,1307.398197
2011-02-24,1306.099422
2011-02-25,1319.88273
2011-02-28,1327.224191
2011-03-01,1306.3315441498446
2011-03-02,1308.440003407141
2011-03-03,1330.9685167007383
2011-03-04,1321.152938687771
2011-03-07,1310.1307325600374
2011-03-08,1321.818100235402
2011-03-09,1320.0248408236157
2011-03-10,1295.1061735453266
2011-03-11,1304.2812979239025
2011-03-14,1296.387793991541
2011-03-15,1281.871756931109
2011-03-16,1256.876356215689
2011-03-17,1273.7152938482548
2011-03-18,1279.2049928501117
2011-03-21,1298.3830939788504
2011-03-22,1293.769450042071
2011-03-23,1297.5431875841643
2011-03-24,1309.6605490820689
2011-03-25,1313.8020811343429
2011-03-28,1310.1933646787706
2011-03-29,1319.4431849079792
2011-03-30,1328.2600164446142
2011-03-31,1325.8267175111223
2011-04-01,1332.4131227295295
2011-04-04,1332.873899901104
2011-04-05,1332.633845219434
2011-04-06,1335.540211606725
2011-04-07,1333.508830977503
2011-04-08,1328.1667669980045
2011-04-11,1324.4559574865918
2011-04-12,1314.1578251955452
2011-04-13,1314.4136444683966
2011-04-14,1314.5202156330708
2011-04-15,1319.677905663963
2011-04-18,1305.1360761811454
2011-04-19,1312.6219942734365
2011-04-20,1330.357804504668
2011-04-21,1337.3848519984952
2011-04-25,1335.2478757428455
2011-04-26,1347.2399405423744
2011-04-27,1355.6580139495288
2011-04-28,1360.4807433544431
2011-04-29,1363.6122103048356
2011-05-02,1361.2219952375085
2011-05-03,1356.6221754950404
2011-05-04,1347.3234469306346
2011-05-05,1335.1025718293204
2011-05-06,1340.202897011766
2011-05-09,1346.2949608841243
2011-05-10,1357.1597984068503
2011-05-11,1342.0832364346095
2011-05-12,1348.6496379983962
2011-05-13,1337.7749798484413
2011-05-16,1329.468991960731
2011-05-17,1328.9782825578918
2011-05-18,1340.6769887722896
2011-05-19,1343.6010647796788
2011-05-20,1333.2691878347453
2011-05-23,1317.365554629462
2011-05-24,1316.280728939864
2011-05-25,1320.473136021235
2011-05-26,1325.6891571982696
2011-05-27,1331.103822501026
2011-05-31,1345.1973354244535
2011-06-01,1314.545873115544
2011-06-02,1312.9371638038474
2011-06-03,1300.1625742561614
2011-06-06,1286.1679499644142
2011-06-07,1284.94428110133
2011-06-08,1279.5558104626098
2011-06-09,1289.002533992855
2011-06-10,1270.9793285405774
2011-06-13,1271.826768733592
2011-06-14,1287.8678051525071
2011-06-15,1265.4228916203133
2011-06-16,1267.6368134692143
2011-06-17,1271.5032293730435
2011-06-20,1278.363260540992
2011-06-21,1295.518975709003
2011-06-22,1287.1364676746268
2011-06-23,1283.49910687519
2011-06-24,1268.445198331962
2011-06-27,1280.0958110974957
2011-06-28,1296.6732663840432
2011-06-29,1307.4110187018618
2011-06-30,1320.639049262844
2011-07-01,1339.6687421618435
2011-07-05,1337.8765830111956
2011-07-06,1339.2246991789675
2011-07-07,1353.2173386641743
2011-07-08,1343.8040173161903
2011-07-11,1319.4899965309685
2011-07-12,1313.6438820236071
2011-07-13,1317.7200277727063
2011-07-14,1308.867895833625
2011-07-15,1316.144224563924
2011-07-18,1305.43569855787
2011-07-19,1326.7256638394808
2011-07-20,1325.8393506774055
2011-07-21,1343.801164542892
2011-07-22,1345.0158092954582
2011-07-25,1337.4329897119549
2011-07-26,1331.9384614078172
2011-07-27,1304.889109801323
2011-07-28,1300.6678622779298
2011-07-29,1292.282805074922
2011-08-01,1286.9417622242206
2011-08-02,1254.0450227360402
2011-08-03,1260.3405759181985
2011-08-04,1200.0703199822915
2011-08-05,1199.3752259093276
2011-08-08,1119.4609056086958
2011-08-09,1172.5336866172702
2011-08-10,1120.7558079016344
2011-08-11,1172.6373572017123
2011-08-12,1178.811581639479
2011-08-15,1204.486895763421
2011-08-16,1192.7613388712643
2011-08-17,1193.8851142672763
2011-08-18,1140.64691538014
2011-08-19,1123.5264402304451
2011-08-22,1123.8199932593477
2011-08-23,1162.3516279030048
2011-08-24,1177.601993031131
2011-08-25,1159.2701244308248
2011-08-26,1176.8003727641797
2011-08-29,1210.084786703218
2011-08-30,1212.9227206357716
2011-08-31,1218.8936235941455
2011-09-01,1204.4198147463644
2011-09-02,1173.9659249189094
2011-09-06,1165.2394914474764
2011-09-07,1198.6248673277282
2011-09-08,1185.8996597844696
2011-09-09,1154.2335465931983
2011-09-12,1162.2655283949412
2011-09-13,1172.8713477808512
2011-09-14,1188.675209143399
2011-09-15,1209.111602319664
2011-09-16,1216.0141021821644
2011-09-19,1204.089913394372
2011-09-20,1202.0877745490875
2011-09-21,1166.7616075242506
2011-09-22,1129.5599641179454
2011-09-23,1136.4294055277471
2011-09-26,1162.9466485309144
2011-09-27,1175.3751666532896
2011-09-28,1151.060567722128
2011-09-29,1160.3975230793658
2011-09-30,1131.420360083296
2011-10-03,1099.227262321076
2011-10-04,1123.9467498366291
2011-10-05,1144.033938772929
2011-10-06,1164.972932273403
2011-10-07,1155.4641355944098
2011-10-10,1194.8883240248072
2011-10-11,1195.535255951093
2011-10-12,1207.2540782431302
2011-10-13,1203.6585525402852
2011-10-14,1224.5770097639709
2011-10-17,1200.8584141018143
2011-10-18,1225.3783883435688
2011-10-19,1209.8811967321276
2011-10-20,1215.3898549590208
2011-10-21,1238.249901971839
2011-10-24,1254.194834959597
2011-10-25,1229.0500974327776
2011-10-26,1242.0001771752443
2011-10-27,1284.5909547539216
2011-10-28,1285.086415780719
2011-10-31,1253.2962644574354
2011-11-01,1218.2770015596857
2011-11-02,1237.9025324364363
2011-11-03,1261.1548538346883
2011-11-04,1253.2271487355158
2011-11-07,1261.1204787966285
2011-11-08,1275.9243691497563
2011-11-09,1229.0955495414044
2011-11-10,1239.688926073973
2011-11-11,1263.8545853218066
2011-11-14,1251.7813754427525
2011-11-15,1257.8123005467153
2011-11-16,1236.9137676132648
2011-11-17,1216.1251655923547
2011-11-18,1215.6532034369802
2011-11-21,1192.9827768818552
2011-11-22,1188.0356110278483
2011-11-23,1161.7906807473328
2011-11-25,1158.6668527327474
2011-11-28,1192.5464675369303
2011-11-29,1195.1934552659786
2011-11-30,1246.960067074116
2011-12-01,1244.5829911571948
2011-12-02,1244.2780241212631
2011-12-05,1257.0811452041096
2011-12-06,1258.470261668433
2011-12-07,1261.0087068179162
2011-12-08,1234.3526582981103
2011-12-09,1255.192011715068
2011-12-12,1236.470467683747
2011-12-13,1225.7335485238348
2011-12-14,1211.81842397456
2011-12-15,1215.7522110811567
2011-12-16,1219.657173223117
2011-12-19,1205.3512207372448
2011-12-20,1241.3045074491502
2011-12-21,1243.7159699450376
2011-12-22,1254.000433042925
2011-12-23,1265.3325669934595
2011-12-27,1265.43257540652
2011-12-28,1249.6394313237429
2011-12-29,1263.015558945657
2011-12-30,1257.6048045343643
2012-01-03,1277.0606782982338
2012-01-04,1277.3006891703558
2012-01-05,1281.056294727749
2012-01-06,1277.8074177162352
2012-01-09,1280.7016407986082
2012-01-10,1292.0788351580982
2012-01-11,1292.4755883284772
2012-01-12,1295.5037276883754
2012-01-13,1289.0924068568024
2012-01-17,1293.6678077991266
2012-01-18,1308.0369060676535
2012-01-19,1314.5011319567147
2012-01-20,1315.383687060155
2012-01-23,1316.0043498834668
2012-01-24,1314.6545818212162
2012-01-25,1326.0465568696493
2012-01-26,1318.429798368909
2012-01-27,1316.327678910421
2012-01-30,1313.013754964017
2012-01-31,1312.4095974323072
2012-02-01,1324.0890918195714
2012-02-02,1325.5410422751595
2012-02-03,1344.9021386778847
2012-02-06,1344.3340021991237
2012-02-07,1347.0481477687458
2012-02-08,1349.9595715273165
2012-02-09,1351.9476399710436
2012-02-10,1342.6405892550745
2012-02-13,1351.7715434809563
2012-02-14,1350.499138576923
2012-02-15,1343.2284906880357
2012-02-16,1358.0440568353863
2012-02-17,1361.2273843032303
2012-02-21,1362.2057334370866
2012-02-22,1357.655835790216
2012-02-23,1363.4600253937451
2012-02-24,1365.7430124841696
2012-02-27,1367.5865853041312
2012-02-28,1372.175167908077
2012-02-29,1365.682715560705
2012-03-01,1374.0864106701756
2012-03-02,1369.6279402348057
2012-03-05,1364.3349676002229
2012-03-06,1343.3598673812355
2012-03-07,1352.6264863502408
2012-03-08,1365.909195235662
2012-03-09,1370.8656717155998
2012-03-12,1371.0944508066675
2012-03-13,1395.9472384773003
2012-03-14,1394.2781049804562
2012-03-15,1402.5980308455837
2012-03-16,1404.1724572933238
2012-03-19,1409.7462979837435
2012-03-20,1405.5173994992226
2012-03-21,1402.894939847636
2012-03-22,1392.784520770415
2012-03-23,1397.1076072797423
2012-03-26,1416.5124346450584
2012-03-27,1412.516023956526
2012-03-28,1405.5423630995806
2012-03-29,1403.2768255630235
2012-03-30,1408.4678604194166
2012-04-02,1419.043790054512
2012-04-03,1413.380590611912
2012-04-04,1398.958580618475
2012-04-05,1398.0841461719574
2012-04-09,1382.202137110544
2012-04-10,1358.5937652694804
2012-04-11,1368.7053855597464
2012-04-12,1387.5653590518957
2012-04-13,1370.2613392054002
2012-04-16,1369.5688762582015
2012-04-17,1390.779583375999
2012-04-18,1385.142240212662
2012-04-19,1376.9195632229068
2012-04-20,1378.532999606368
2012-04-23,1366.9434730262003
2012-04-24,1371.971015260404
2012-04-25,1390.693149718803
2012-04-26,1399.9803895236496
2012-04-27,1403.3580693598851
2012-04-30,1397.9119958576534
2012-05-01,1405.8236605143338
2012-05-02,1402.3051629553393
2012-05-03,1391.5710668919844
2012-05-04,1369.098217154362
2012-05-07,1369.583480943426
2012-05-08,1363.722236673211
2012-05-09,1354.5760546694005
2012-05-10,1357.9920271145695
2012-05-11,1353.3915682318127
2012-05-14,1338.3479382422936
2012-05-15,1330.6602974762918
2012-05-16,1324.8030657142929
2012-05-17,1304.8628868247993
2012-05-18,1295.219997531121
2012-05-21,1315.9886389159074
2012-05-22,1316.627542611879
2012-05-23,1318.857780886723
2012-05-24,1320.6790531806512
